PROCEDIMENTO,RN(alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DA SINOSTOSE RÁDIO-ULNAR HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DAS ROTURAS TENDINO-LIGAMENTARES DA MÃO HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TRATAMENTO E TENOSSINOVITESAMB HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÙRGICO DE ENCURTAMENTO SEGMENTAR DOS OSSOS COM OSTEOSSÍNTESE HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DE POLIDACTILIA SIMPLES, COMPLEXA OU MÚLTIPLA HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E",,,,,,,,,,Subgrupo,Grupo,Capítulo
"ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DE TENDINITES, SINOVITES E ARTRITES HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DO GIGANTISMO EM MÃO HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TRATAMENTO,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO DA DOENÇA DE KIENBOCK COM TRANSPLANTE VASCULARIZADO HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO DA PSEUDARTROSE COM PERDA DE SUBSTÂNCIAS DE METACARPIANO E FALANGES HCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TRATAMENTO SEM FIXAÇÃO COM MICRO PARAFUSOHCO HSO REF MEMBROS SUPERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE / FRATURA DE ACETÁBULO (LIGAMENTOTAXIA) COM OU SEM FIXADOR EXTERNO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE COXO-FEMORAL EM GERAL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODIASTASE DE QUADRIL HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA DE QUADRIL INFECTADA (RETIRADA DOS COMPONENTES) - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA DE RESSECÇÃO DO QUADRIL (GIRDLESTONE) HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA PARCIAL DO QUADRIL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTROPLASTIA CIRÚRGICOHCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROTOMIA COXO-FEMORAL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA COXO-FEMORAL HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA DA CINTURA PÉLVICA HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS DESARTICULAÇÃO COXO-FEMORAL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS DESARTICULAÇÃO INTERÍLIO ABDOMINAL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS EPIFISIODESE C/ ABAIXAMENTO DO GRANDE TROCANTER HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"ARTICULAÇÕESPROCEDIMENTOS EPIFISIOLISTESE PROXIMAL DE FÊMUR (FIXAÇÃO ""IN SITU"") HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
FRATURA,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA DE ACETÁBULO (COM UMA OU MAIS ABORDAGENS) - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÃO E/OU AVULSÃO COXO-FEMORAL - REDUÇÃO INCRUENTA HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÃO E/OU AVULSÃO COXO-FEMORAL - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA/LUXAÇÃO COM FIXADOR EXTERNO - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES DO ANEL PÉLVICO - REDUÇÃO INCRUENTA AMB HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
FRATURAS CIRÚRGICOHCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS OSTEOMIELITE AO NÍVEL DA PELVE - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
OSTEOTOMIAS TRATAMENTO CIRÚRGICOHCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS OSTEOTOMIAS / ARTRODESES - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"ARTICULAÇÕESPROCEDIMENTOS OSTEOTOMIAS SUPRA-ACETABULARES (CHIARI, PEMBERTON, ""DIAL"", ETC) - TRATAMENTO CIRÚRGICO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS PUNÇÃO-BIÓPSIA COXO-FEMORAL-ARTROCENTESE HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS RECONSTRUÇÃO DE QUADRIL COM FIXADOR EXTERNO HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS REVISÃO DE ARTROPLASTIAS DE QUADRIL COM RETIRADA DE COMPONENTES E IMPLANTE DE PRÓTESE HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TRATAMENTO MICROCIRÚRGICA DA CABEÇA FEMORALHCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS TRATAMENTO CIRÚRGICO DA ARTRITE SÉPTICA HCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TRATAMENTO OSTEOTOMIA / REDUÇÃO INCRUENTA COM OU SEM TENOTOMIA DE ADUTORESHCO HSO REF CINTURA PÉLVICASISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
ALONGAMENTO QUALQUER LOCALIZAÇÃOHCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ALONGAMENTO COM FIXADOR DINÂMICO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
ALONGAMENTO,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ALONGAMENTO DOS OSSOS DA PERNA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS AMPUTAÇÃO AO NÍVEL DA COXA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS AMPUTAÇÃO AO NÍVEL DO PÉ - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS AMPUTAÇÃO AO NÍVEL DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS AMPUTAÇÃO DE PERNA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS AMPUTAÇÃO/DESARTICULAÇÃO DE PODODÁCTILOS - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRITE OU OSTEOARTRITE DOS OSSOS DO PÉ (INCLUI OSTEOMIELITE) - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE AO NÍVEL DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE DE JOELHO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE DE TARSO E/OU MÉDIO PÉ - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRODESE METATARSO - FALÂNGICA OU INTERFALÂNGICA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA DE TORNOZELO (COM IMPLANTE) - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROPLASTIA TOTAL DE JOELHO COM IMPLANTES - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTRORRISE DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ARTROTOMIA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA DE FÊMUR HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA DE JOELHO AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA DE TÍBIA OU FÍBULA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
BIÓPSIA,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS BIÓPSIA CIRÚRGICA DOS OSSOS DO PÉ AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS CORREÇÃO DE DEFORMIDADE ÓSSEA CONGÊNITA OU ADQUIRIDA COM FIXADOR EXTERNO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS CORREÇÃO DE DEFORMIDADES DO PÉ COM FIXADOR EXTERNO DINÂMICO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS DESARTICULAÇÃO DE JOELHO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS DESCOLAMENTO EPIFISÁRIO (TRAUMÁTICO OU NÃO) - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS DESCOLAMENTO EPIFISÁRIO (TRAUMÁTICO OU NÃO) - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ENCURTAMENTO DE FÊMUR - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS ENCURTAMENTO DOS OSSOS DA PERNA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS EPIFISIODESE - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS EPIFISIODESE DE TÍBIA / FÍBULA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FASCIOTOMIA OU RESSECÇÃO DE FASCIA PLANTAR HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÃO DE PATELA - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÃO DE PATELA (INCLUSIVE OSTEOCONDRAL) - REDUÇÃO INCRUENTA HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÕES DO PÉ (EXCETO ANTEPÉ) - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURA E/OU LUXAÇÕES DO PÉ (EXCETO ANTEPÉ) - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS DE FÊMUR - REDUÇÃO INCRUENTA HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS DE FÊMUR - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS DE FÍBULA - (INCLUI DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
FRATURAS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
FRATURAS CIRÚRGICOHCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS DE TÍBIA E FÍBULA (INCLUI DESCOLAMENTO EPIFISÁRIO) - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES AO NÍVEL DO JOELHO - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES AO NÍVEL DO JOELHO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES AO NÍVEL DO TORNOZELO - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES AO NÍVEL DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES DO ANTEPÉ - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS FRATURAS E/OU LUXAÇÕES DO ANTEPÉ - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
"FRATURAS, DINÂMICO - TRATAMENTO CIRÚRGICOHCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES AGUDAS - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES AGUDAS - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES AGUDAS AO NÍVEL DO TORNOZELO - REDUÇÃO INCRUENTA AMB HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES AGUDAS AO NÍVEL DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES CRÔNICAS AO NÍVEL DO TORNOZELO - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LESÕES LIGAMENTARES PERIFÉRICAS CRÔNICAS - TRATAMENTO CIRÚRGICO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ARTICULAÇÕESPROCEDIMENTOS LIBERAÇÃO LATERAL E FACECTOMIAS EM JOELHO HCO HSO REF MEMBROS INFERIORESSISTEMA MÚSCULO-ESQUELÉTICO E,,,,,,,,,,Subgrupo,Grupo,Capítulo
